id,username,city,state,region,geo
2656,@BrenoMichel,João Pessoa,PB,Região Nordeste,"-7.11592917061141,-34.8646960588407"
2657,@ariyazinha,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
2658,@juarez_motta,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2659,@kcclovelys,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2660,@letcterruel,Bauru,SP,Região Sudeste,"-22.3250383795231,-49.087553747310494"
2661,@junpoisonexquis,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
2662,@gabluex,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
2663,@sincesol,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2664,@theonlyaxell,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2665,@diego_cruz,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
2666,@danimont03,Olinda,PE,Região Nordeste,"-8.01059127835542,-34.8547920491839"
2667,@heraldofox,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2668,@francaaaz,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
2669,@barbaricesss,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2670,@bealouzada,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2671,@belacaetanoc,Campos dos Goytacazes,RJ,Região Sudetes,"-21.762656753133893,-41.3184115835903"
2672,@marisa_sales,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2673,@dosfl_,Chapecó,SC,Região Sul,"-27.100918597979106,-52.6156405930923"
2674,@sacchimay,Campinas,SP,Região Sudeste,"-22.905822218783694,-47.066350129618904"
2675,@beIIedejour,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2676,@eusombra,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
2677,@maraj0ara,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2678,@lemonaize,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2679,@sulacapnews,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2680,@euoivas,Macapá,AP,Região Norte,"0.034192803998319,-51.07018035360021"
2681,@foquisgabe,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2682,@dandumota,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2683,@paiiva_bia,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2684,@guilherme_tacao,Presidente Prudente,SP,Região Sudeste,"-22.1211168760447,-51.3929516684249"
2685,@soueunatasha,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2686,@rodrigonelson,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2687,@carolzinhaloren,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2688,@eNamoradadobozo,Curitiba,PR,Região Sul,"-25.420501362396998,-49.2654676568489"
2689,@nathaliadv,Uberlândia,MG,Região Sudeste,"-18.914602392811602,-48.2753315128239"
2690,@lavitaate,Teresina,PI,Região Nordeste,"-5.0927489262625185,-42.804049355595204"
2691,@zenaideBH,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
2692,@realcansadoboy,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
2693,@raelmarx,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
2694,@dudasnasc,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2695,@_nandoeu,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2696,@panparazzo,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2697,@xcxcaramel,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2698,@marjorie_nm,Goiânia,GO,Região Centro-Oeste,"-16.6873398206412,-49.2651436320112"
2699,@_lucasjully,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2700,@nah_ferreira,Curitiba,PR,Região Sul,"-25.420501362396998,-49.2654676568489"
2701,@twalkingdedeira,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2702,@km1kz3,São Bernardo do Campo,SP,Região Sudeste,"-23.691891859172202,-46.565016078214995"
2703,@marianaa_mart,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
2704,@Laaymic,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
2705,@sidnei_martins,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2706,@melaogustavo,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2707,@marcosmourax,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
2708,@xRafavas,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2709,@bergcalheiros,Maceió,AL,Região Nordeste,"-9.666854605479,-35.7355523147179"
2710,@bellttinker,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2711,@JunyelleV,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2712,@naatsw,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2713,@kamillahbarros,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2714,@eumaxbianchini,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2715,@gabrwele_,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2716,@gestorhando,Santarém,PA,Região Norte,"-6.48403336937383,-38.4767065476871"
2717,@ingridmessias08,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2718,@GrazibellaB,Curitiba,PR,Região Sul,"-25.420501362396998,-49.2654676568489"
2719,@eugabssoares,João Pessoa,PB,Região Nordeste,"-7.11592917061141,-34.8646960588407"
2720,@brasil03,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2721,@laarissaasilva,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
2722,@thamscrvg,Nilópolis,RJ,Região Sudeste,"-22.8061427643148,-43.4237185512765"
2723,@RomarioJonas2,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2724,@macuerof1,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2725,@nubezinha,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
2726,@jxniorversxce,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2727,@loren_411,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2728,@valdemirdiaz,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2729,@leonardo_felix,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2730,@dvdsoon,Teresina,PI,Região Nordeste,"-5.0927489262625185,-42.804049355595204"
2731,@mah_jardine,Osasco,SP,Região Sudeste,"-23.5328688019216,-46.791955142132"
2732,@yallllllla,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
2733,@navebonjardinho,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
2734,@panda_fla,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2735,@rhuanes_,Sinop,MT,Região Centro-Oeste,"-11.8608520656654,-55.5094879801898"
2736,@Brubslea,Mato Grosso,PB,Região Nordeste,"-6.541357607587661,-37.714854193824294"
2737,@taynaramonsores,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2738,@bellaprieto_,Goiânia,GO,Região Centro-Oeste,"-16.6873398206412,-49.2651436320112"
2739,@carlosmacapuna,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2740,@ruiva_thalita,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2741,@Drthiagommendes,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2742,@bebidaschabas,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
2743,@micaelyxx,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2744,@GuedesWall,Hortolândia,SP,Região Sudeste,"-22.8533296860399,-47.2146599721692"
2745,@raysadias,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
2746,@SergioSobreira,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
2747,@prrcaioo,São João de Meriti,RJ,Região Sudeste,"-22.8062608831173,-43.3732941906965"
2748,@erndinx,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2749,@homeosthais,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
2750,@vimamedio1,Franca,SP,Região Sudeste,"-20.535697847209306,-47.4042568566303"
2751,@rhaisathedisco,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2752,@thiagolimawn,Diadema,SP,Região Sudeste,"-23.681826685128197,-46.6209194292582"
2753,@VicttorLuiz1,São Gonçalo,RJ,Região Sudeste,"-22.8272756800223,-43.0637230257314"
2754,@emersonbarros20,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2755,@Viviane56394055,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2756,@crfleticiav,Nova Iguaçu,RJ,Região Sudeste,"-22.7561195064389,-43.460699679156285"
2757,@Gang_orra,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2758,@eyeshrut,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2759,@graaaaacinha,São Bernardo do Campo,SP,Região Sudeste,"-23.691891859172202,-46.565016078214995"
2760,@qxfnerx,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2761,@MistyFps1,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2762,@japorenaa,Guarulhos,SP,Região Sudeste,"-23.4542372278899,-46.5337451474112"
2763,@brunomachadocun,Porto Alegre,RS,Região Sul,"-30.032731616135106,-51.2074411947153"
2764,@daniluzdejesus,Estância Velha,RS,Região Sul,"-29.6540197776837,-51.184791240878496"
2765,@b1c3vluc45,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2766,@gabsband,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2767,@hudsoncrfla,Maracanã,PA,Região Norte,"-0.7715218376829499,-47.4516141074055"
2768,@daralizz,Fortaleza,CE,Região Nordeste,"-9.80560422720153,-65.526657119746"
2769,@SaudeGovRJ,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2770,@ijihktotonho,Natal,RN,Região Nordeste,"-5.79438865686087,-35.1991825508821"
2771,@byrayls,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2772,@SeiMaiNeimi,Carapicuíba,SP,Região Sudeste,"-23.5239496490843,-46.8410764487539"
2773,@thanozue,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2774,@arrobajulyanna,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2775,@brunoanuncia,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
2776,@richard157157,São Gonçalo,RJ,Região Sudeste,"-22.8272756800223,-43.0637230257314"
2777,@meidoido,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2778,@YeshuaPapel,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2779,@_lmarcos,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2780,@nacimwest,Americana,SP,Região Sudeste,"-22.7378350369387,-47.333520430451095"
2781,@maribcassemiro,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2782,@wanderson10rpm,Nova Xavantina,MT,Região Centro-Oeste,"-14.674559090973801,-52.352462937526205"
2783,@eugabriellat,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
2784,@Maninho1965,Unaí,MG,Região Sudeste,"-16.359665579731697,-46.9025401634136"
2785,@julliacm_,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
2786,@blaerta,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2787,@karibbog,Garibaldi,RS,Região Sul,"-29.259456936831498,-51.5356317858496"
2788,@ta1mbjanu,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2789,@mergilheu,Campinas,SP,Região Sudeste,"-22.905822218783694,-47.066350129618904"
2790,@vpaulac,Manaus,AM,Região Norte,"-3.1194301771900896,-60.0221093878098"
2791,@rodrigodomit,Jaraguá do Sul,SC,Região Sul,"-26.485563281032,-49.0716753627438"
2792,@marigabrielal1,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2793,@feminat_,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
2794,@buubuuca,Marituba,PA,Região Norte,"-1.3646938137719398,-48.3310447061635"
2795,@LeticiaSugayama,Marcelândia,MT,Região Centro-Oeste,"-11.0466297771732,-54.438673833984296"
2796,@dianedias,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2797,@Tiagopaiva1981,Praia Grande,SP,Região Sudeste,"-24.0088591924201,-46.4124560039531"
2798,@wud_son,Itaguaí,RJ,Região Sudeste,"-22.8640501196905,-43.7801982540179"
2799,@fanaticneto,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
2800,@iuribarcellos,Florianópolis,SC,Região Sul,"-27.5954547370575,-48.5485480467415"
2801,@xaiomyy,Americana,SP,Região Sudeste,"-22.7378350369387,-47.333520430451095"
2802,@SousaEmanuelle1,Anápolis,GO,Região Centro-Oeste,"-16.3285446693033,-48.953354144138785"
2803,@SenhorBaroni,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
2804,@amandacrispinoo,Niterói,RJ,Região Sudeste,"-22.883695780715605,-43.1037394672983"
2805,@xambilau,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2806,@CarlosA94472840,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2807,@leo_kovaleski,São Lourenço do Sul,RS,Região Sul,"-31.361025590866397,-51.9736281787148"
2808,@dheconperry,Goiânia,GO,Região Centro-Oeste,"-16.6873398206412,-49.2651436320112"
2809,@veragott,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2810,@Jociimara,Espírito Santo,RN,Região Nordeste,"-6.33291257920622,-35.311739347146286"
2811,@fmneris,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2812,@laraxavierp,Russas,CE,Região Nordeste,"-4.92713085217552,-37.9723951005082"
2813,@embeagrada,Espírito Santo,RN,Região Nordeste,"-6.33291257920622,-35.311739347146286"
2814,@poxamaia_,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
2815,@gmvasconcelos,Florianópolis,SC,Região Sul,"-27.5954547370575,-48.5485480467415"
2816,@chaoticvaly,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
2817,@loluizi,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2818,@debsrosa_,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2819,@MaysaAraujoc,Maceió,AL,Região Nordeste,"-9.666854605479,-35.7355523147179"
2820,@eve_camargoo,Guaíba,RS,Região Sul,"-30.109072024807602,-51.3237692163774"
2821,@cirodaraujo,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2822,@drunk_chade,Teresina,PI,Região Nordeste,"-5.0927489262625185,-42.804049355595204"
2823,@barretowski,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2824,@samiraalencar03,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2825,@ibarbii,Rio Branco,AC,Região Norte,"-15.2470683790461,-58.12674402235911"
2826,@GaleaoThayenne,Belém,PA,Região Norte,"-6.7434595215496,-35.5172208801456"
2827,@tayalokaa,Itajaí,SC,Região Sul,"-26.9105794579892,-48.67089925085239"
2828,@tiltvt,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2829,@lualuiza,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2830,@BohnLovesDuen,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
2831,@mavetsej,Campo Grande,AL,Região Nordeste,"-9.95585855519422,-36.7929120262045"
2832,@bolin_de_limao,Santo André,PB,Região Nordeste,"-7.220208844282169,-36.6316342062734"
2833,@yngfreire,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2834,@gabrielwars,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2835,@mihlasouza12312,Sobradinho,BA,Região Nordeste,"-9.46867573374274,-40.794519021159104"
2836,@iMurdoK,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
2837,@sim_eu_mesma,Macapá,AP,Região Norte,"0.034192803998319,-51.07018035360021"
2838,@Porravitada,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
2839,@louisinistro,Londrina,PR,Região Sul,"-23.304441563168602,-51.169527954165204"
2840,@fk_lya,Duque de Caxias,RJ,Região Sudeste,"-22.7862859741359,-43.3052686489186"
2841,@reehlemospaiva,Nova Iorque,MA,Região Nordeste,"-6.7308820927686,-44.04748894921121"
2842,@vitpaulao,Teresina,PI,Região Nordeste,"-5.0927489262625185,-42.804049355595204"
2843,@b4dreputati0n,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2844,@plataoguy,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2845,@newrlover1,Juazeiro do Norte,CE,Região Nordeste,"-7.219288499521768,-39.3162441651596"
2846,@tombaboo,Vitória,ES,Região Sudeste,"-20.316436299583106,-40.313497603987706"
2847,@chevarriaduda,Porto Alegre,RS,Região Sul,"-30.032731616135106,-51.2074411947153"
2848,@postebombado,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
2849,@thivgz,Recife,PE,Região Nordeste,"-8.04750898689904,-34.8776414904569"
2850,@itsalirodrigues,Brasília,DF,Região Centro-Oeste,"-15.780420857709,-47.930434270556"
2851,@kindasouljah,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
2852,@heitorids,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2853,@GasparinoTaina,Londrina,PR,Região Sul,"-23.304441563168602,-51.169527954165204"
2854,@ricahild,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2855,@modolinho,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2856,@iammanojota,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2857,@ariana10miranda,Baião,PA,Região Norte,"-2.7905983979465403,-49.669827980168"
2858,@asilvaneto93,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2859,@marceloopoeta,Osório,RS,Região Sul,"-29.888572287989607,-50.267160184860295"
2860,@dias_djennifer,Porto Alegre,RS,Região Sul,"-30.032731616135106,-51.2074411947153"
2861,@jeoleana,Canoas,RS,Região Sul,"-29.913238191553607,-51.186134416304995"
2862,@adilsonzappa,Marialva,PR,Região Sul,"-23.4847812967198,-51.7932344000995"
2863,@mviana22,Caucaia,CE,Região Nordeste,"-3.72836183407542,-38.6622445291197"
2864,@HeadshotRJ,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2865,@iucasoliveira_,Salvador,BA,Região Nordeste,"-12.972681151285999,-38.501707683196"
2866,@c4rolp,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2867,@rodriguiinholl,Bacabal,MA,Região Nordeste,"-4.22486339701429,-44.783538277830715"
2868,@danielalopes2,São Paulo,SP,Região Sudeste,"-23.5338633880999,-46.6403182226843"
2869,@beatrizf94,João Pessoa,PB,Região Nordeste,"-7.11592917061141,-34.8646960588407"
2870,@LarissaDuart6,Rio de Janeiro,RJ,Região Sudeste,"-22.9138683111265,-43.2010414947482"
2871,@malthus_m,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
2872,@nickscrvg,Nova Iguaçu,RJ,Região Sudeste,"-22.7561195064389,-43.460699679156285"
2873,@higborgess,São Luís,MA,Região Nordeste,"-2.53951514746143,-44.2832158364691"
2874,@estelarlol,Belo Horizonte,MG,Região Sudeste,"-19.9111294232859,-43.927313560653495"
2875,@filosofafeique,Macapá,AP,Região Norte,"0.034192803998319,-51.07018035360021"
